SCORE,SaleEnds,description,SaleStarted,LowestPrice,Image,MainStory,platform,URL,Trailer,PercentOff,Completionist,genre,PlusPrice,MexPrice,OpenCriticURL,Title,ESRBRating,Publisher,ReleaseDate,Slug,NumberofPlayers,IsPS5,Price,MainExtra,SalePrice,IsPS4
70,2023-09-13,"The Outer Worlds: Peril on Gorgon is the first narrative expansion to the award-winning RPG from Obsidian Entertainment and Private Division. A severed arm and a mysterious message lead the crew of the Unreliable to the Gorgon Asteroid, formerly the site of one of Halcyon’s most ambitious and disastrous scientific undertakings, now a lawless den of monsters and marauders. Wealthy recluse Minnie Ambrose tasks the crew with finding answers about Dr. Olivia Ambrose, her mother and the doomed project’s disgraced director, but they are soon ensnared in an intrigue that will change the colony forever. Key Features: • Intrigue and danger: Search an abandoned Spacer’s Choice facility and encounter a cast of new characters as you uncover the mystery behind the sudden cancellation of the Gorgon Project. • New locations: Explore the treacherous canyons of the Gorgon Asteroid and encounter enemies that have been warped by science. • More science weapons: Discover three outlandish new science weapons, including the P.E.T. (Pest Extermination Tool), an exciting new melee weapon that draws in enemies for close-range attacks. • Expanded character customization and lore: An increased level cap, additional perks and flaws, wholly new armor sets, and several variants for existing gear. Plus, dig into the story of the Gorgon Asteroid with new Portable Phonograph audio logs that reveal the salacious secrets of a scientific experiment gone wrong. The Outer Worlds: Peril on Gorgon is the first of two narrative expansions that can be purchased individually or bundled at a discount in The Outer Worlds Expansion Pass. A copy of The Outer Worlds required to play expansion.",2023-08-29,/game/81114,https://image.api.playstation.com/vulcan/ap/rnd/202008/1219/8y2yIylLf83HU0fbT6NptUu6.png?w=200,4,Playstation,https://store.playstation.com/en-tr/product/EP4829-CUSA13689_00-OUTERWORLDSDLC01,https://www.youtube.com/watch?v=AFy0B2ZTmVE,18%,14,"Action, Role Playing Games",92.16,https://image.api.playstation.com/vulcan/ap/rnd/202008/1219/8y2yIylLf83HU0fbT6NptUu6.png,https://www.metacritic.com/game/playstation-4/the-outer-worlds-peril-on-gorgon,The Outer Worlds: Peril on Gorgon,TRD,TAKE-TWO INTERACTIVE SOFTWARE UK,2020-09-09,the-outer-worlds-peril-on-gorgon-ps4-tr,https://shope.ee/2VP9FwTEby,0,144,8,118.08,1
70,2023-09-13,"Relive the 2019 AMA Monster Energy Supercross season with 100 riders of both 450SX and 250SX categories, 15 official stadiums and tracks and, for the very first time, you have the possibility to join the Official Supercross Teams of the 2019 championship in the career mode. Get ready for an amazing Co-op experience in the brand new compound inspired by the official Supercross test tracks! The addition of dedicated servers has made playing online even more fun! Challenge your friends in a Public or Private Lobby or play as a Race Director! Create, share and download an infinite number of tracks with the track editor. Create the track of your dreams or vote and download your favourite one. Race as a female rider to become the next Supercross champion! New ground and in-air physics, new rider models and new animations will create a more immersive experience and enable you to enjoy the Supercross world at its best!",2023-08-29,,https://image.api.playstation.com/vulcan/img/cfn/11307ZxtWkZ9wwIT8tipHUlqtTL_ODbO3_pHC1fpp-8ZdKgYoWMhou2K0XiutR6ly8cj73oWMxnrH3yZNsWkw3qPxJ8eA82p.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP4356-CUSA16700_00-SUPERCROSS3FGAME,https://www.youtube.com/watch?v=L0CS36emA6A,45%,,"Arcade, Driving/Racing",54.9,https://image.api.playstation.com/vulcan/img/cfn/11307ZxtWkZ9wwIT8tipHUlqtTL_ODbO3_pHC1fpp-8ZdKgYoWMhou2K0XiutR6ly8cj73oWMxnrH3yZNsWkw3qPxJ8eA82p.png,https://www.metacritic.com/game/playstation-4/monster-energy-supercross---the-official-videogame-3,Monster Energy Supercross - The Official Videogame 3,TRD,MILESTONE SRL,2020-02-03,monster-energy-supercross--the-official-videogame-3-ps4-tr,https://shope.ee/8ezmbqHbec,0,549,,301.95,1
70,2023-09-13,"'LEGO Jurassic World™ is the first videogame to let players experience all four Jurassic films in humorous LEGO form. • Relive key moments from all four Jurassic films: An adventure 65 million years in the making - now in classic LEGO brick fun! • Wreak havoc as LEGO dinosaurs: Choose from 20 dinosaurs, including the friendly Triceratops, deadly Raptor, vicious Compy and even the mighty T. rex. • Customise your own dinosaur collection: Collect LEGO amber and experiment with DNA to create completely original dinosaurs. • Populate and explore Isla Nublar and Isla Sorna: Put your unique dinosaur creations in to paddocks as you complete special Free Play missions. • Play with friends with easy access drop-in, drop-out gameplay option.",2023-08-29,/game/24013,https://image.api.playstation.com/vulcan/img/rnd/202110/2122/K1oyjFXfYantkm8NHcefGTa9.png?w=200,10,Playstation,https://store.playstation.com/en-tr/product/EP1018-CUSA01519_00-LEGOJW0000000001,https://www.youtube.com/watch?v=VjcAxAVKO8k,42%,29,"Action, Adventure",55.84,https://image.api.playstation.com/vulcan/img/rnd/202110/2122/K1oyjFXfYantkm8NHcefGTa9.png,https://www.metacritic.com/game/playstation-4/lego-jurassic-world,LEGO® Jurassic World™,TRD,WARNER BROS. INTERACTIVE,2015-06-11,lego-jurassic-world-ps4-tr,https://shope.ee/2VP9ex9wSp,0,349,17,202.42,1
69,2023-09-13,"Embark on a legendary journey with the Rabbids in this hilarious party game! Join them on an incredible quest, filled with hilarious moments! Gather with friends and family and enjoy a multitude of ridiculously fun mini-games in the most epic Rabbids party yet. - Jump into multiplayer mayhem with up to four players locally. - Team up and face off across 50 fun mini-games. - Build a custom playlist of your favorite mini-games. - Anyone can get in on the action with customizable difficulty levels and intuitive controls. - Discover a legendary story filled with colorful characters, played across four chapters.",2023-08-29,,https://image.api.playstation.com/vulcan/ap/rnd/202204/2921/0K0qUANcR5cX4JsOZqaxwG7e.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0001-CUSA27236_00-GAME000000000000,,35%,,Party,113.7,https://image.api.playstation.com/vulcan/ap/rnd/202204/2921/0K0qUANcR5cX4JsOZqaxwG7e.png,https://www.metacritic.com/game/playstation-4/rabbids-party-of-legends,Rabbids®: Party of Legends,TRD,UBISOFT ENTERTAINMENT SA,2022-06-29,rabbids-party-of-legends-ps4-tr,https://shope.ee/4KqnNwMk40,0,379,,246.35,1
69,2023-09-13,"This exclusive PlayStation Store edition comes with the digital edition soundtrack and a set of avatars. Join Knack in his latest adventure – he’s the big-hearted little guy who can grow to the size of a building or shrink down to just two-feet tall. Jump into a Knack marathon with your whole family – solve puzzles together, control robots and tanks, and collect relics. Master over 20 moves to save the world from the clutches of evil.",2023-08-29,,https://image.api.playstation.com/vulcan/img/rnd/202011/0522/82QdmxXvA9Vpqro5t8pSTEOR.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP9000-CUSA07670_00-KNACK20000000000,,25%,,"Action, Adventure",374.5,https://image.api.playstation.com/vulcan/img/rnd/202011/0522/82QdmxXvA9Vpqro5t8pSTEOR.png,https://www.metacritic.com/game/playstation-4/knack-2,Knack 2,TRD,Sony Interactive Entertainment Europe,2017-09-05,knack-2-ps4-tr,https://shope.ee/1VWcSqKCgG,0,749,,561.75,1
68,2023-09-13,"Fight for the yellow jersey in the official game of the Tour de France 2022. Experience the new online mode with weekly challenges and leaderboards. In Solo mode, you can now deal with incidents (injuries, illnesses) during the 92 stages available. BECOME A LEGEND In Tour de France 2022, you can create your own cyclist in Pro Leader mode. Choose your profile (climber, sprinter, puncher or versatile) and become a future winner of the Grande Boucle or a specialist of the great classics! Take control of a team in Pro Team mode! You start at the lowest levels and must prove yourself to receive invitations from organizers to high-profile races. Create your own tour with My Tour mode and the 92 stages available. Choose teams, rest days and stages to build your own unique tour. NEW FEATURES - New online mode with leaderboard - Race incidents (falls, illnesses…) - New preparation system - New interface on cobbled sections - More intense races with a more aggressive peloton and more collaborative breakaways - All 21 official stages of the Tour de France 2022 - New Primavera Classic inspired by a major Italian race - 3 new teams: Eolo-Kometa Cycling Team, Caja Rural-Seguros RGA and Uno-X Pro Cycling Team- NEW ONLINE MODE: RACE OF THE WEEK Enjoy a new challenge each week, competing against players from all over the world as you try to reach the top of the leaderboard! The controllable team and objectives – e.g. win the overall classification, score more points in mountain stages – differ based on the race. NEW: RACE INCIDENTS You can now choose to enable or disable race incidents and their consequences. If you enable them (for yourself and your opponents or just your opponents), you can choose their frequency and enable or disable their consequences, which vary depending on the incident's severity: loss of power for a short or long duration, or even withdrawal. Be prepared to adapt because your strategy might need to be completely re-evaluated at any moment. NEW: RACE PREPARATION To add more unpredictability to races, a new preparation system has been added. Five random cyclists (from your team or in the peloton) will be especially well prepared for the race and five others may potentially underperform. Unfortunately, you can't know who these cyclists will be… You will need to keep an eye on all your opponents. OTHER IMPROVEMENTS To make the cobbled sections of races more immersive, we have added shuddering to the entire user interface. This new feature reflects the difficulty of cobbled sections. You have never experienced the Arenberg trench quite like this! In Tour de France 2022, the races are more intense than ever, with even bigger early breakaways and better collaboration in all breakaways. You will need to adapt your strategy accordingly!",2023-08-29,/game/110264,https://image.api.playstation.com/vulcan/ap/rnd/202204/1509/v8sC3bO3hwhM164YQUWE3ngc.png?w=200,0,Playstation,https://store.playstation.com/en-tr/product/EP6665-PPSA06479_00-TDF2200000000000,,40%,0,"Simulation, Sport",219.8,https://image.api.playstation.com/vulcan/ap/rnd/202204/1509/v8sC3bO3hwhM164YQUWE3ngc.png,https://www.metacritic.com/game/playstation-5/tour-de-france-2022,Tour de France 2022,TRD,NACON SA,2022-06-09,tour-de-france-2022-ps5-tr,https://shope.ee/Ve4p75cpd,1,1099,0,659.4,0
68,2023-09-13,"This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game. BECOME THE MANEATER! Experience the ultimate power fantasy as the apex predator of the seas - a terrifying SHARK! Maneater is a single player, open world action RPG (ShaRkPG) where YOU are the shark. Starting as a small shark pup you are tasked with surviving the harsh world while eating your way up the ecosystem. To do this you will explore a large and varied open world encountering diverse enemies - both human and wildlife. Find the right resources and you can grow and evolve far beyond what nature intended, allowing the player to tailor the shark to their play style. This is fortunate, because to get revenge on the cruel fisherman that dismembered you will take evolving into a massive shark, an apex predator of legends. Eat. Explore. Evolve. Fully Evolved For PlayStation®5 - The next evolution of Maneater is here with full utilization of the PlayStation®5 including native 4K HDR support at 60 FPS, immersive feedback via the DualSense™ controller’s haptic motors, and more! Ray Tracing (previously announced) will be coming in a post launch patch. Unique Story - Play through a full narrative, story-based campaign narrated by Chris Parnell (Saturday Night Live, 30 Rock, Rick and Morty) and set against the backdrop of a reality TV show. Diverse, Compelling Combat – Battle fierce wildlife including other apex predators or fight against various types of human hunters ranging from town drunks all the way up to the Coast Guard. Evolve Into a Legend – Feed on humans and wildlife to grow your shark, and find shark loot to evolve your shark down multiple possible paths. Explore the Gulf - 7 large regions including bayous of the gulf coast, resort beaches, industrial docks, the open ocean and more. Experience a living world with a full day/night cycle. If you already own the PS4™ version of this game, you can get the PS5™ digital version at no extra cost and you do not need to purchase this product. Owners of a PS4™ disc copy must insert it into the PS5™ every time they want to download or play the PS5™ digital version. PS4™ game disc owners who buy the PS5™ Digital Edition disc-free console will not be able to get the PS5™ version at no extra cost.",2023-08-29,/game/68266,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA14538_00/7/i_1dbc60bd015bfb1ecb0990b9484ad19b4ba86ea0e8d183138bfbf89d78d18d98/i/icon0.png?w=200,8,Playstation,https://store.playstation.com/en-tr/product/EP0114-PPSA01862_00-MANEATER00000001,https://www.youtube.com/watch?v=AMOCgKtoDz4,35%,12,"Action, Adventure, Role Playing Games",0,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA14538_00/7/i_1dbc60bd015bfb1ecb0990b9484ad19b4ba86ea0e8d183138bfbf89d78d18d98/i/icon0.png,https://www.metacritic.com/game/playstation-4/maneater,Maneater PS4 & PS5,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-11-11,maneater-ps4--ps5-ps4&ps5-tr,https://shope.ee/Ve4rxHmVt,1,349,10,226.85,1
68,2023-09-13,"This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game. BECOME THE MANEATER! Experience the ultimate power fantasy as the apex predator of the seas - a terrifying SHARK! Maneater is a single player, open world action RPG (ShaRkPG) where YOU are the shark. Starting as a small shark pup you are tasked with surviving the harsh world while eating your way up the ecosystem. To do this you will explore a large and varied open world encountering diverse enemies - both human and wildlife. Find the right resources and you can grow and evolve far beyond what nature intended, allowing the player to tailor the shark to their play style. This is fortunate, because to get revenge on the cruel fisherman that dismembered you will take evolving into a massive shark, an apex predator of legends. Eat. Explore. Evolve. Fully Evolved For PlayStation®5 - The next evolution of Maneater is here with full utilization of the PlayStation®5 including native 4K HDR support at 60 FPS, immersive feedback via the DualSense™ controller’s haptic motors, and more! Ray Tracing (previously announced) will be coming in a post launch patch. Unique Story - Play through a full narrative, story-based campaign narrated by Chris Parnell (Saturday Night Live, 30 Rock, Rick and Morty) and set against the backdrop of a reality TV show. Diverse, Compelling Combat – Battle fierce wildlife including other apex predators or fight against various types of human hunters ranging from town drunks all the way up to the Coast Guard. Evolve Into a Legend – Feed on humans and wildlife to grow your shark, and find shark loot to evolve your shark down multiple possible paths. Explore the Gulf - 7 large regions including bayous of the gulf coast, resort beaches, industrial docks, the open ocean and more. Experience a living world with a full day/night cycle. If you already own the PS4™ version of this game, you can get the PS5™ digital version at no extra cost and you do not need to purchase this product. Owners of a PS4™ disc copy must insert it into the PS5™ every time they want to download or play the PS5™ digital version. PS4™ game disc owners who buy the PS5™ Digital Edition disc-free console will not be able to get the PS5™ version at no extra cost.",2023-08-29,/game/68266,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA14538_00/7/i_1dbc60bd015bfb1ecb0990b9484ad19b4ba86ea0e8d183138bfbf89d78d18d98/i/icon0.png?w=200,8,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA14538_00-MANEATER00000001,https://www.youtube.com/watch?v=AMOCgKtoDz4,35%,12,"Action, Adventure, Role Playing Games",0,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA14538_00/7/i_1dbc60bd015bfb1ecb0990b9484ad19b4ba86ea0e8d183138bfbf89d78d18d98/i/icon0.png,https://www.metacritic.com/game/playstation-4/maneater,Maneater PS4 & PS5,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-05-21,maneater-ps4--ps5-ps4-tr,https://shope.ee/Ve4rxHmVt,0,284,10,184.6,1
68,2023-09-13,"Fight for your justice in MY HERO ONE'S JUSTICE! The popular manga and anime series clashes head-to-head and Quirk-to-Quirk in this 3D arena fighter. Pave your path and choose between hero or villain and battle through iconic moments. ?Choose from a cast of fan favorite characters like Deku, All Might, Shigaraki, and many more! ?Use each character's Quirks to achieve superhuman feats such as One for All, Decay, Explosion, and many more! ?Call upon your sidekicks to create your own unique team of heroes and villains ?Unlock accessories to customize your favorite character's appearance ?See the perspective of both heroes and villains as you enjoy the story from both sides, available only in MY HERO ONE'S JUSTICE ?Engage in fully featured online combat and climb your way up the leaderboards to become the world's number one hero or villain!",2023-08-29,/game/61549,https://image.api.playstation.com/cdn/EP0700/CUSA12399_00/zNoBsLHGEliYgrDG4akTH3AUslBO34Yw.png?w=200,5,Playstation,https://store.playstation.com/en-tr/product/EP0700-CUSA12399_00-HEROGAME00000000,https://www.youtube.com/watch?v=iVnkAoWyDpo,43%,31,"Action, Action",41.86,https://image.api.playstation.com/cdn/EP0700/CUSA12399_00/zNoBsLHGEliYgrDG4akTH3AUslBO34Yw.png,https://www.metacritic.com/game/playstation-4/my-hero-ones-justice,MY HERO ONE'S JUSTICE,TRD,BANDAI NAMCO ENTERTAINMENT EUROPE,2018-10-25,my-hero-ones-justice-ps4-tr,https://shope.ee/1fq2etYpcb,0,299,11,170.43,1
68,2023-09-13,"From Tripwire Interactive, makers of Killing Floor 2, comes a story-driven adventure made specifically for VR. Explore this detailed and immersive world while fighting for your life with pistols, shotguns, axes, and even dismembered enemy limbs. Travel through diverse environments, from creepy farmhouses to mysterious catacombs, to uncover who or what is behind the Zed menace. Key Features Narrative Campaign: Experience a full story-driven campaign as you uncover Horzine's true intentions. Co-Op Play: Play co-op with a friend in Story and Holdout modes. Holdout Game Mode: See how long you can survive the endless and increasingly tough Zed hordes. Terrifying Enemies: From crawling, shambling zeds to massive terrifying bosses battle a diverse set of enemies. Weapon Variety: Chop, slash, shoot and blast zeds away! Fight how you want by using a mix of single and two-handed weapons. PlayStation®VR *Exclusive Map: Test your mettle in the all-new Holdout Mode map, Crucible. *Time-limited",2023-08-29,/game/50143,https://image.api.playstation.com/cdn/EP0114/CUSA11274_00/H7Rbbkslz7a9rJdRZbbP68T3tebc0k9i.png?w=200,3,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA11274_00-EUKILLINGFLRPSVR,https://www.youtube.com/watch?v=cLLVFm4QzdY,35%,0,"Action, Horror, Shooter",43.2,https://image.api.playstation.com/cdn/EP0114/CUSA11274_00/H7Rbbkslz7a9rJdRZbbP68T3tebc0k9i.png,https://www.metacritic.com/game/playstation-4/killing-floor-incursion,Killing Floor: Incursion,TRD,"TRIPWIRE INTERACTIVE, LLC",2018-04-30,killing-floor-incursion-ps4-tr,https://shope.ee/5KjL1kvzE6,0,144,5,93.6,1
68,2023-09-13,"Daydreamer: Awakened Edition is the story of the last human who rouses from an eternal sleep to an unfamiliar Earth. Aliens took over the planet thousands of years ago, and the nameless protagonist was kept in a stasis chamber as a twisted relic to memorialize their victory. However, the mysterious Immortal Gate Keeper liberates her and sets her on a dangerous expedition to the Earth’s core. Be warned though—the aliens will do whatever it takes to get their trophy back, and the Earth is filled with frightening creatures that hunger for human flesh. Shoot your way through the hauntingly beautiful remains of Earth. Created by Roland Studios, a one-man indie development house, Daydreamer is a homage to 16-bit era side-scrolling shooters. Coupled with strategic platforming, high intensity battles, and pets that aid in combat, you wouldn’t want to wake up from this dream. This product supports the following languages: English 1 player HD Video Output 720p Download of this product is subject to the PlayStation Network Terms of Service and our Software Usage Terms plus any specific additional conditions applying to this product. If you do not wish to accept these terms, do not download this product. See Terms of Service for more important information. One-time licence fee to download to multiple PS4 systems. Sign in to PlayStation Network is not required to use this on your primary PS4, but is required for use on other PS4 systems. See Health Warnings for important health information before using this product. Library programs ©Sony Computer Entertainment Inc. exclusively licensed to Sony Computer Entertainment Europe. Software Usage Terms apply, See eu.playstation.com/legal for full usage rights. © 2016 Roland Studios. © ATLUS. Licensed to and published by Atlus U.S.A., Inc.",2023-08-29,,https://image.api.playstation.com/cdn/EP0005/CUSA05076_00/FU0QlQ5jCFtW8ks4jhoxAJEVaQGoSyNM.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0005-CUSA05076_00-DAYDREAMERAWAKEN,https://www.youtube.com/watch?v=hWBfF2-xgHQ,40%,,Action,21,https://image.api.playstation.com/cdn/EP0005/CUSA05076_00/FU0QlQ5jCFtW8ks4jhoxAJEVaQGoSyNM.png,https://www.metacritic.com/game/playstation-4/daydreamer-awakened-edition,Daydreamer: Awakened Edition,TRD,SEGA EUROPE LTD,2016-07-13,daydreamer-awakened-edition-ps4-tr,https://shope.ee/8ezn0ATILt,0,105,,63,1
67,2023-09-13,"Batman is dead. A new expansive, criminal underworld has swept the streets of Gotham City. It is now up to the Batman Family - Batgirl, Nightwing, Red Hood, and Robin - to protect Gotham, bring hope to its citizens, discipline to its cops, and fear to its criminals. From solving mysteries that connect the darkest chapters in the city’s history to defeating notorious villains in epic confrontations. Gotham Knights is an open-world, action RPG set in the most dynamic and interactive Gotham City yet. Patrol Gotham’s five distinct boroughs in solo or in co-op and drop in on criminal activity wherever you find it. Your legacy begins now. Step into the Knight.",2023-08-29,/game/82068,https://image.api.playstation.com/vulcan/ap/rnd/202204/1422/cXffCEiRPrxFapUs6zxJQp1k.png?w=200,16,Playstation,https://store.playstation.com/en-tr/product/EP1018-PPSA07257_00-GOTHAMKNIGHTS000,https://www.youtube.com/watch?v=dCsptWe21uE,35%,48,Action,999999,https://image.api.playstation.com/vulcan/ap/rnd/202204/1422/cXffCEiRPrxFapUs6zxJQp1k.png,https://www.metacritic.com/game/playstation-5/gotham-knights,Gotham Knights,TRD,WARNER BROS. INTERACTIVE,2022-10-20,gotham-knights-ps5-tr,https://shope.ee/7f7FL63UVY,1,899,27,584.35,0
67,2023-09-13,"This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game. Play with up to two players or AI as you battle through four campaigns to explore the mystery of a new planet, LV-895. Discover what hides in the ruins and caves beneath in this third-person survival shooter set in the Aliens universe. Build your fireteam focusing on class composition, consumables, and weapons to take down Xenomorphs, beat Challenge Card runs, or play various game modes with friends. Blast through hordes of Xenomorphs, evade deadly Prowlers and Spitters, and set up defensive positions to stay alive long enough to get your fireteam to safety. Build your Marine the way you want. Level up in each of six unique classes or be a master of one. Choose your weapon – everything from magnums and SMGs to rocket launchers – and use over 130 unique perks to create the build of your choice. Level your character through six Class Kits, each with two unique abilities to use in combat and unlockable perks. Max out a variety of weapons, powering them up in stats the more you use them.",2023-08-29,/game/89300,https://image.api.playstation.com/vulcan/ap/rnd/202106/1409/iG70Vo7hiX4xj0qqkysD8ujk.png?w=200,8,Playstation,https://store.playstation.com/en-tr/product/EP4133-PPSA03544_00-ALIENSFIRETEAMEU,https://www.youtube.com/watch?v=B63_ljZ91Mc,25%,34,"Action, Shooter",129.5,https://image.api.playstation.com/vulcan/ap/rnd/202106/1409/iG70Vo7hiX4xj0qqkysD8ujk.png,https://www.metacritic.com/game/playstation-5/aliens-fireteam-elite,Aliens: Fireteam Elite PS4 & PS5,TRD,Focus Entertainment,2021-08-23,aliens-fireteam-elite-ps4--ps5-ps4&ps5-tr,https://shope.ee/6KbrnTYbKq,1,259,14,194.25,1
67,2023-09-13,"From Las Vegas to Orlando, go head-to-head against experienced drivers in drag races and freestyle competitions! But before you can pull off doughnuts, wheelies and bicycles, you must first tune your truck to perfection. These machines are colossal and spectacular yet highly technical to drive. The game faithfully reproduces all the unique demands of mastering these powerful trucks, including independent front and rear wheel management, mass transfer anticipation in bends, and predicting bounces after jumps. But what's performance without style? Customise your monster truck to reflect your style and show it off to your 7 opponents in online mode. • 16 Monster Trucks • Over 50 customisable elements • 25 arenas • 3 leagues",2023-08-29,/game/86446,https://image.api.playstation.com/vulcan/ap/rnd/202007/1312/ArKJUruutDZyHHPSeqvDRubF.png?w=200,6,Playstation,https://store.playstation.com/en-tr/product/EP4008-CUSA18644_00-MTC0SIEE00000000,https://www.youtube.com/watch?v=oJPS6WXntJ8,40%,10,Sports,0,https://image.api.playstation.com/vulcan/ap/rnd/202007/1312/ArKJUruutDZyHHPSeqvDRubF.png,https://www.metacritic.com/game/playstation-4/monster-truck-championship,Monster Truck Championship,TRD,NACON SA,2020-10-15,monster-truck-championship-ps4-tr,https://shope.ee/Ve4rVXprM,0,749,6,449.4,1
67,2023-09-13,"Relive the original adventure on PlayStation®4. The beloved fan-favourite has been completely remade from the grave up, blending classic gameplay with stunning visuals, all in eye-popping 4K. Step into the bones of Sir Daniel Fortesque, a slightly inept (and long dead) knight accidentally resurrected by his enemy, the evil sorcerer Zarok. With a second chance to foil his greatest foe, Dan will once again set out to save the kingdom of Gallowmere and earn his place as a true hero.",2023-08-29,/game/5796,https://image.api.playstation.com/vulcan/img/cfn/11307Wm1JA9ApMArVhceTfFj0uYCsQj_rAHLUJA2Ku_rDY2sjiHAfntFA57HQqRBO7M6UPoVMfF2pbEUiA_AMefq5M4YSl4O.jpg?w=200,6,Playstation,https://store.playstation.com/en-tr/product/EP9000-CUSA12982_00-MEDIEVILHD000001,https://www.youtube.com/watch?v=GMSI7nS2z-g,25%,7,"Action, Adventure",0,https://image.api.playstation.com/vulcan/img/cfn/11307Wm1JA9ApMArVhceTfFj0uYCsQj_rAHLUJA2Ku_rDY2sjiHAfntFA57HQqRBO7M6UPoVMfF2pbEUiA_AMefq5M4YSl4O.jpg,https://www.metacritic.com/game/playstation-4/medievil,MediEvil,TRD,Sony Interactive Entertainment Europe,2019-10-24,medievil-ps4-tr,https://shope.ee/3VHgSaRIWN,0,549,7,411.75,1
67,2023-09-13,"An asteroid has annihilated 80% of the earth’s population, and humanity’s numbers are dwindling. Ruthless and bloodthirsty gangs roam the open roads and the tyrannical Authority seek to rule with an iron fist. As Walker, the last Ranger of the wasteland and a threat to their power, you have been robbed of your home and left for dead. Now you’ll have to rage for justice and freedom. With ludicrous vehicle combat, super-powered first-person mayhem, and an open world full of emergent madness, you will tear across an unforgiving wasteland battling sadistic gangs to find the tools and tech needed to crush the oppressive rule of The Authority once and for all.",2023-08-29,/game/58031,https://image.api.playstation.com/vulcan/ap/rnd/202009/2821/2cFU41hKxJoToqGlcnJof7G9.png?w=200,10,Playstation,https://store.playstation.com/en-tr/product/EP1003-CUSA10300_00-RAGE02FULLGAME00,https://www.youtube.com/watch?v=M7eXH25_KC0,38%,31,"Action, Shooter",0,https://image.api.playstation.com/vulcan/ap/rnd/202009/2821/2cFU41hKxJoToqGlcnJof7G9.png,https://www.metacritic.com/game/playstation-4/rage-2,RAGE 2,TRD,Bethesda,2019-05-13,rage-2-ps4-tr,https://shope.ee/4KqnSWeQPC,0,349,18,216.38,1
67,2023-09-13,"For bikers, there are two types of speed races: the Isle of Man TT and the rest. No other race is as gruelling for the motorbikes and demanding for the riders. Take up the challenge of the Snaefell Mountain course: all 37.73 miles faithfully reproduced with the champions and their bikes. Memorise each section of the course, round each bend to perfection, keep your concentration throughout the 6 laps, get the best time and write your name alongside the greatest champions. - THE SNAEFELL MOUNTAIN COURSE FAITHFULLY REPRODUCED: 37.73 miles of roads and 264 bends for a race that is longer and more difficult than all GP circuits together. - 25 OFFICIAL RIDERS AND 38 ULTRA-POWERFUL MOTORBIKES hurtling along mountain roads at over 180 mph. - REALISTIC RIDING APPROVED BY ACTUAL TT RIDERS.",2023-08-29,,https://image.api.playstation.com/cdn/EP4008/CUSA08912_00/4hpaHX58bQyfKLGqvAoxf1V3XILHnhiT.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP4008-CUSA08912_00-TT00000000000000,,45%,,Driving/Racing,34.9,https://image.api.playstation.com/cdn/EP4008/CUSA08912_00/4hpaHX58bQyfKLGqvAoxf1V3XILHnhiT.png,https://www.metacritic.com/game/playstation-4/tt-isle-of-man-ride-on-the-edge,TT Isle of Man: Ride on the Edge,TRD,NACON SA,2018-03-12,tt-isle-of-man-ride-on-the-edge-ps4-tr,https://shope.ee/1VWcSl9Mrh,0,349,,191.95,1
