SCORE,SaleEnds,description,SaleStarted,LowestPrice,Image,MainStory,platform,URL,Trailer,PercentOff,Completionist,genre,PlusPrice,MexPrice,OpenCriticURL,Title,ESRBRating,Publisher,ReleaseDate,Slug,NumberofPlayers,IsPS5,Price,MainExtra,SalePrice,IsPS4
85,2023-11-28,Below the Galleria Manor there exists a mystifying maze overflowing with treasure. This dungeon-exploring adventure is filled with over 50 hours of labyrinth to traverse and a witch brigade custom made into your very own unstoppable monster-fighting force!,2023-11-13,/game/121928,https://image.api.playstation.com/vulcan/ap/rnd/202010/1401/Jxl39vQllrC57CEudoKwogEw.png?w=200,76,Playstation,https://store.playstation.com/en-us/product/UP1063-PPSA06590_00-GALLERIA00000001,https://www.youtube.com/watch?v=61rHbenlJ-Q,40%,103,Role-Playing,29.99,https://image.api.playstation.com/vulcan/ap/rnd/202010/1401/Jxl39vQllrC57CEudoKwogEw.png,https://www.metacritic.com/game/labyrinth-of-galleria-the-moon-society/critic-reviews/?platform=playstation-5,Labyrinth of Galleria: The Moon Society,USD,NIS America Inc.,2023-02-14,labyrinth-of-galleria-the-moon-society-ps4&ps5-us,https://shope.ee/3VJiGAMj7g,1,49.99,88,29.99,1
85,2023-11-28,"Previous special offer price valid from 11-10-2023 to 25-10-2023 was (£13.99 / €17.49 / AU $21.66 / BGN 34.93 / CZK 412.3 / DKK 128.8 / HUF 6118 / NZ $30.06 / NOK 174.3 / PLN 76.3 / SEK 188.3 / USD $15.74 / ZAR 314.3 / HRK 132.3 / INR 1224 / TRY 314.3 / ILS 69.3) Teenage Mutant Ninja Turtles: Shredder’s Revenge reunites Leonardo, Michelangelo, Donatello and Raphael as they kick shell in a bodacious, beautifully realized side scrolling beat ’em up invoking the Turtles’ legendary 1987 design and paying homage to classic TMNT games like Turtles In Time. HEROES IN A HALF SHELL Teenage Mutant Ninja Turtles: Shredder’s Revenge features groundbreaking gameplay rooted in timeless classic brawling mechanics, brought to you by the beat ’em up experts at Dotemu (Streets of Rage 4) and Tribute Games. Bash your way through gorgeous pixel art environments and slay tons of hellacious enemies with your favorite Turtle, each with his own skills and moves - making each run unique! Choose a fighter, use radical combos to defeat your opponents and experience intense combats loaded with breathtaking action and outrageous ninja abilities. Stay sharp as you face off against Shredder and his faithful Foot Clan alone, or grab your best buds and play with up to 6 players simultaneously! TURTLE BOYS DON’T CUT KRANG NO SLACK With Bebop and Rocksteady assaulting Channel 6 and stealing super gnarly devices to support Krang and Shredder’s latest twisted plan, Teenage Mutant Ninja Turtles: Shredder’s Revenge sees the Turtles battling across a righteous range of timeless TMNT locations. From Manhattan and Coney Island, to city rooftops and dank sewers, help the fearsome foursome trounce Foot Soldiers, Triceraton Warriors, and Rock Troops all the way to Dimension X! TURTLE POWER!! Enjoy stunning full-color pixel art graphics and a vintage TMNT vibe that will rock you straight back to the awesome 80s. Every character, vehicle, weapon, item, and background is directly inspired by the 1987 TV show, making you feel like you hopped into the television -- with a dope mix of killer humor and action-packed adventures! FEATURES: ? Gnarly game design takes you back to the ’80s ? Beautiful full-color pixel art graphics ? Old-school gameplay enhanced with super-fresh mechanics ? Up to 6 players simultaneously ? Play with iconic TMNT characters and vehicles in diverse gameplay options ? Radical new story mode Cowabunga!",2023-11-13,/game/89573,https://image.api.playstation.com/vulcan/ap/rnd/202206/0919/hq6KtnlrPbnUj7iNNI0V6gwe.png?w=200,2,Playstation,https://store.playstation.com/en-us/product/UP1482-CUSA30991_00-TMNTSRDOTEMUSIEA,https://www.youtube.com/watch?v=gHMYwrC7oAo,30%,19,Action,0,https://image.api.playstation.com/vulcan/ap/rnd/202206/0919/hq6KtnlrPbnUj7iNNI0V6gwe.png,https://www.metacritic.com/game/teenage-mutant-ninja-turtles-shredders-revenge/critic-reviews/?platform=playstation-4,Teenage Mutant Ninja Turtles: Shredder's Revenge,USD,DOTEMU,2022-06-16,teenage-mutant-ninja-turtles-shredders-revenge-ps4-us,https://shope.ee/7Upr2KiQgG,0,24.99,3,17.49,1
85,2023-11-28,"Finally on console, you can live the life of a medieval ruler in Paradox Development Studio’s award winning strategy role-playing game, Crusader Kings III! Assume the leadership of a medieval noble family, increasing its power and reputation through the generations. As one ruler dies, they are replaced by an heir who may have very different abilities or interests, forcing you to adjust your long term plans. Play a master of the battlefield, conquering your enemies, or play a subtle seeker of secrets, using plots and poison to advance your agenda - all in the same game. Arrange marriages, champion the faith and establish new empires in this modern classic - unlike any other strategy game you’ve ever played on console. HISTORY Choose a royal or noble house from a number of realms on a map that stretches from Iceland to India, from the Arctic Circle to Central Africa. Guide a dynasty through the centuries, ensuring the security and power of each new generation. Gather new lands and titles to cement your legacy. Be a pious king to bring the religious powers to your side, or strike out on your own, designing your own splinter religion and earning everlasting fame or eternal damnation. Knights, peasant revolts, pilgrimages, Viking raiders... experience the drama and pageantry of the Middle Ages! CHARACTER Adopt one of five different lifestyles, perfecting your skills in military strategy or kingdom management. Acquire character traits that will guide your actions, but beware if you act against your nature! The stress from denying your truest self could bring a new host of troubles! Choose appropriate guardians for your heirs, or train them yourself. But what do you do if the legal heir is not quite up to the job? Violent characters may develop a fearsome reputation, cowering your timid subjects into obedience with the dread you inspire. WARFARE Recruit men-at-arms units and powerful knights to supplement your royal levies. Research new technologies to increase the wealth and military might of your realm. Hire mercenaries and Holy Orders for your major wars. Supplement your income with ransomed prisoners or raiding parties on neighboring realms. INTRIGUE Use your spymaster to discover plots against your dynasty and your rule. Recruit agents to assist your schemes to undermine or murder anyone who stands between you and power. Seduce other characters for love or political power. Gather information for blackmailing purposes or call in favors whenever your plans need an extra bit of influence.",2023-11-13,/game/71763,https://image.api.playstation.com/vulcan/ap/rnd/202108/1607/czGau6hOvx9iQYOOkACdxqDl.png?w=200,70,Playstation,https://store.playstation.com/en-us/product/UP4139-PPSA02307_00-TTL0000000000001,https://www.youtube.com/watch?v=to8N_6xtr0Q,40%,585,"Strategy, Simulation",999999,https://image.api.playstation.com/vulcan/ap/rnd/202108/1607/czGau6hOvx9iQYOOkACdxqDl.png,https://www.metacritic.com/game/crusader-kings-iii/critic-reviews/?platform=playstation-5,Crusader Kings III,USD,Paradox Interactive,2022-03-29,crusader-kings-iii-ps5-us,https://shope.ee/8zeepLS3vN,1,49.99,158,29.99,0
85,2023-11-28,"If you already own the PS4™ version of this game, you can get the PS5™ digital version at no extra cost and you do not need to purchase this product. Buy digitally and get the Totally Tubular Skins for Crash and Coco*. Get time-shattering skins 'Marsupus Erectus' and 'Serious Upgrade', first on PlayStation®**. It’s About Time - for a brand-wumping new Crash Bandicoot™ game! Crash fourward into a time shattered adventure with your favorite marsupials. Neo Cortex and N. Tropy are back at it again and launching an all-out assault on not just this universe, but the entire multiverse! Crash and Coco are here to save the day by reuniting the four Quantum Masks and bending the rules of reality. New abilities? Check. More playable characters? Yep. Alternate dimensions? Obviously. Ridonkulous bosses? For sure. Same awesome sauce? You bet your sweet jorts. Wait, are they actually jorts? Not in this universe!",2023-11-13,/game/80317,https://image.api.playstation.com/vulcan/img/rnd/202111/1918/psoOkDbYuMdr1RsJo6TpU6bg.png?w=200,10,Playstation,https://store.playstation.com/en-us/product/UP0002-PPSA02432_00-CB4THEGAME000001,https://www.youtube.com/watch?v=5D8mJ4imNqY,67%,84,Action,19.79,https://image.api.playstation.com/vulcan/img/rnd/202111/1918/psoOkDbYuMdr1RsJo6TpU6bg.png,https://www.metacritic.com/game/crash-bandicoot-4-its-about-time/critic-reviews/?platform=playstation-4,Crash Bandicoot™ 4: It’s About Time,USD,Activision,2021-03-12,crash-bandicoot-4-its-about-time-ps4&ps5-us,https://shope.ee/9euLdUBIaO,1,59.99,20,19.79,1
85,2023-11-28,"Lost in transit while on a colonist ship bound for the furthest edge of the galaxy, you awake decades later than you expected only to find yourself in the midst of a deep conspiracy threatening to destroy the Halcyon colony. As you explore the furthest reaches of space and encounter a host of factions all vying for power, who you decide to become will determine the fate of everyone in Halcyon. In the corporate equation for the colony, you are the unplanned variable. Welcome to the future - try not to break it. • Build any character you want in this thrilling single-player first person RPG - including optional flaws based on your own game experience • Lead a crew of companions armed with unique abilities that have their own missions, motivations and ideals • Find your ship and explore the settlements, space stations and other diverse locations in the Halcyon colony",2023-11-13,/game/62935,https://image.api.playstation.com/vulcan/img/cfn/11307wMjfgx5P1og84rPU_f7JRWHhWnbDWqpjfHfMPGtwxykE12sZmu8C7n0XrhYwLTdxcQyXwH4Jy4JpS67tQd5Gl0Kd5Rz.png?w=200,13,Playstation,https://store.playstation.com/en-us/product/UP4581-CUSA16285_00-THEOUTERWORLDS01,https://www.youtube.com/watch?v=h5LaYTtIkag,34%,38,"Action, Role Playing Games",19.79,https://image.api.playstation.com/vulcan/img/cfn/11307wMjfgx5P1og84rPU_f7JRWHhWnbDWqpjfHfMPGtwxykE12sZmu8C7n0XrhYwLTdxcQyXwH4Jy4JpS67tQd5Gl0Kd5Rz.png,https://www.metacritic.com/game/the-outer-worlds/critic-reviews/?platform=playstation-4,The Outer Worlds,USD,Private Division,2019-10-25,the-outer-worlds-ps4-us,https://shope.ee/jq8ZHtGX,0,29.99,26,19.79,1
85,2023-11-28,"One year after the 10 billion yen incident, Kazuma Kiryu begins to build a peaceful life with Haruka Sawamura. Tearing him away, an assassination threatens to erupt in an all-out war between the Tojo Clan and the Omi Alliance. Kiryu, the Dragon of Dojima, must travel to Sotenbori, Osaka in an attempt to broker peace between the rival clans, but Ryuji Goda, known as the Dragon of Kansai, will stop at nothing to get his war. In this world, there can only be one dragon. Rebuilt from the ground up, Yakuza Kiwami 2 uses the Dragon Engine to update one of the series stand-out titles into a modern classic. Play fan favorite minigames including updated versions of the Cabaret Club simulator and Clan Creator, or check out all new additions like an arcade port of Virtual On, golf bingo, and Toylets. Also new to Kiwami 2 is the 'Majima Saga' which features Goro Majima in his own playable adventure revealing events that occur prior to the game.",2023-11-13,/game/49620,https://image.api.playstation.com/vulcan/img/cfn/11307fMnju7y6slojW1jE4nLHyt0Krm3qKmn_cWYLxa5IPmol41FHfRdHeDAtZBE2yv2PFt9c5J99RkAH4LJC43hguscL32p.png?w=200,18,Playstation,https://store.playstation.com/en-us/product/UP0177-CUSA10634_00-YAKUZAKIWAMI0002,https://www.youtube.com/watch?v=Om8nCZNLnaI,70%,76,"Action, Role Playing Games",5.99,https://image.api.playstation.com/vulcan/img/cfn/11307fMnju7y6slojW1jE4nLHyt0Krm3qKmn_cWYLxa5IPmol41FHfRdHeDAtZBE2yv2PFt9c5J99RkAH4LJC43hguscL32p.png,https://www.metacritic.com/game/yakuza-kiwami-2/critic-reviews/?platform=playstation-4,Yakuza Kiwami 2,USD,"SEGA of America, Inc.",2018-08-28,yakuza-kiwami-2-ps4-us,https://shope.ee/7Upr4vsG2a,0,19.99,36,5.99,1
85,2023-11-28,"DUALSHOCK®4 wireless controller required to play this game. Moss™ is a single-player action-adventure puzzle game and new IP from Polyarc tailor-made for the VR platform. It takes classic components of a great game—such as compelling characters, gripping combat, and captivating world exploration—and combines them with the exciting opportunities of virtual reality. In Moss, players meet Quill, a young mouse with dreams of greatness beyond the confines of her settlement. While exploring the woods, she finds a mysterious Glass Relic and an ancient magic is awakened. With her uncle now in grave danger, Quill must embark on an epic journey—and she needs you there by her side. Together, you'll travel to forgotten realms, solve challenging puzzles, and battle menacing enemies. Alone, no one can conquer what you're up against. But united, you just may defeat even the darkest of villains. In addition, on PS5™ consoles: PlayStation Camera adaptor for PS Camera is required (no purchase necessary) go to Playstation.com/camera-adaptor.",2023-11-13,/game/48441,https://image.api.playstation.com/vulcan/ap/rnd/202212/0123/jHLPrKMYvFSkNyIg8mTisI6q.png?w=200,4,Playstation,https://store.playstation.com/en-us/product/UP1983-CUSA09290_00-MOSSGAME00000000,,40%,6,"Action, Adventure, Puzzle",11.99,https://image.api.playstation.com/vulcan/ap/rnd/202212/0123/jHLPrKMYvFSkNyIg8mTisI6q.png,https://www.metacritic.com/game/moss/critic-reviews/?platform=playstation-4,Moss,USD,"Polyarc, Inc.",2018-02-27,moss-ps4-us,https://shope.ee/30NRf8nSMb,0,19.99,4,11.99,1
85,2023-11-28,"Battlefield 4™ is the genre-defining action blockbuster made from moments that blur the line between game and glory. Fueled by the next-generation power and fidelity of Frostbite™ 3, Battlefield 4 provides a visceral, dramatic experience unlike any other. Only in Battlefield will you blow the foundations of a dam or reduce an entire skyscraper to rubble, or lead a naval assault from the back of a gun boat. Battlefield grants you the freedom to do more and be more while playing to your strengths and carving your own path to victory. In addition to its hallmark multiplayer, Battlefield 4 features an intense and dramatic character-driven campaign that starts with the evacuation of American VIPs from Shanghai and follows your squad's struggle to find its way home. There is no comparison. Immerse yourself in the glorious chaos of all-out war, found only in Battlefield.",2023-11-13,/game/942,https://image.api.playstation.com/cdn/UP0006/CUSA00110_00/YQcbUNFX95PGD7S6P3AgHqiQhhmiqZBI.png?w=200,6,Playstation,https://store.playstation.com/en-us/product/UP0006-CUSA00110_00-BATTLEFIELD40000,https://www.youtube.com/watch?v=U8HVQXkeU8U,75%,16,"Action, Shooter, Shooter",202020,https://image.api.playstation.com/cdn/UP0006/CUSA00110_00/YQcbUNFX95PGD7S6P3AgHqiQhhmiqZBI.png,https://www.metacritic.com/game/battlefield-4/critic-reviews/?platform=playstation-4,Battlefield 4™,USD,Electronic Arts Inc,2013-11-15,battlefield-4-ps4-us,https://shope.ee/2q41XQrgob,0,19.99,8,4.99,1
84,2023-11-28,"The demonic realm of Hinomoto is changing and the days of noble warriors are numbered. Caught up in the commotion, the lazy warrior Fuji and bushido fangirl Pirilika find unlikely allies in each other as they fight against a tyrannical regime while discovering the meaning of honor and redemption! Embark on an epic SRPG adventure stuffed to the brim with new features including Jumbification, Hell Mode, Item Reincarnation, new and improved auto-battle, and online ranked battles! You can even customize your own team with a robust roster of over 40 character classes. Disgaea 7: Vows of the Virtueless is bigger and better than ever!",2023-11-13,/game/125953,https://image.api.playstation.com/vulcan/ap/rnd/202308/0123/39ae1f1fb5a1a88cc48a5f21e0fdc6d1a255a23a63c33876.png?w=200,25,Playstation,https://store.playstation.com/en-us/product/UP1063-PPSA13843_00-DISGAEA700000002,https://www.youtube.com/watch?v=HpH-xFGvKtU,17%,77,Role-Playing,49.79,https://image.api.playstation.com/vulcan/ap/rnd/202308/0123/39ae1f1fb5a1a88cc48a5f21e0fdc6d1a255a23a63c33876.png,https://www.metacritic.com/game/disgaea-7-vows-of-the-virtueless/critic-reviews/?platform=playstation-5,Disgaea 7: Vows of the Virtueless,USD,NIS America Inc.,2023-10-03,disgaea-7-vows-of-the-virtueless-ps4&ps5-us,https://shope.ee/5ARwDtNeHi,1,59.99,49,49.79,1
84,2023-11-28,"Includes exclusive Haunted Hogsmeade Shop Quest which grants access to an additional dungeon, Shopkeeper's Cosmetic Set, and in-game Hogsmeade shop. Hogwarts Legacy is an open-world action RPG set in the world first introduced in the Harry Potter books. Embark on a journey through familiar and new locations as you explore and discover magical beasts, customize your character and craft potions, master spell casting, upgrade talents and become the wizard you want to be. Experience Hogwarts in the 1800s. Your character is a student who holds the key to an ancient secret that threatens to tear the wizarding world apart. Make allies, battle Dark wizards, and ultimately decide the fate of the wizarding world. Your legacy is what you make of it. Live the Unwritten.",2023-11-13,/game/83145,https://image.api.playstation.com/vulcan/ap/rnd/202208/0921/dR9KJAKDW2izPbptHQbh3rnj.png?w=200,26,Playstation,https://store.playstation.com/en-us/product/UP1018-PPSA01593_00-HOGWARTSLEGACY01,https://www.youtube.com/watch?v=BsC-Rl9GYy0,40%,67,Unique,999999,https://image.api.playstation.com/vulcan/ap/rnd/202208/0921/dR9KJAKDW2izPbptHQbh3rnj.png,https://www.metacritic.com/game/hogwarts-legacy/critic-reviews/?platform=playstation-5,Hogwarts Legacy PS5 Version,USD,Warner Bros. Interactive,2023-02-10,hogwarts-legacy-ps5-version-ps5-us,https://shope.ee/8pLEbybcYr,1,69.99,43,41.99,0
84,2023-11-28,"This product entitles you to download both the digital PS4™ version and the digital PS5™ version of this game. In the latest adventure in the Marvel’s Spider-Man universe, teenager Miles Morales is adjusting to his new home while following in the footsteps of his mentor, Peter Parker, as a new Spider-Man. But when a fierce power struggle threatens to destroy his new home, the aspiring hero realizes that with great power, there must also come great responsibility. To save all of Marvel’s New York, Miles must take up the mantle of Spider-Man and own it. If you already own the PS4™ version of this game, you can get the PS5™ digital version at no extra cost and you do not need to purchase this product. Owners of a PS4™ disc copy must insert it into the PS5™ every time they want to download or play the PS5™ digital version. PS4™ game disc owners who buy the PS5™ Digital Edition disc-free console will not be able to get the PS5™ version at no extra cost.",2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202008/1020/T45iRN1bhiWcJUzST6UFGBvO.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP9000-PPSA01411_00-MARVELSSMMORALES,https://www.youtube.com/watch?v=T03PxxuCfDA,60%,,Action,0,https://image.api.playstation.com/vulcan/ap/rnd/202008/1020/T45iRN1bhiWcJUzST6UFGBvO.png,https://www.metacritic.com/game/marvels-spider-man-miles-morales/critic-reviews/?platform=playstation-4,Marvel's Spider-Man: Miles Morales PS4 & PS5,USD,Sony Interactive Entertainment,2020-11-12,marvels-spiderman-miles-morales-ps4--ps5-ps4&ps5-us,https://shope.ee/4fVfgTPgS9,1,49.99,,19.99,1
84,2023-11-28,"Then, there was fire. Re-experience the critically acclaimed, genre-defining game that started it all. Beautifully remastered, return to Lordran in stunning high-definition detail running at 60fps. DARK SOULS: REMASTERED includes the main game plus the Artorias of the Abyss DLC. Key features: • Deep and Dark Universe • Each End is a New Beginning • Gameplay Richness and Possibilities • Sense of Learning, Mastering and Accomplishment • The Way of the Multiplayer (up to 6 players with dedicated servers)",2023-11-13,/game/56677,https://image.api.playstation.com/cdn/UP0700/CUSA08692_00/JxilRmpXkS3CCXUnr0gZTBOlqso3plaw.png?w=200,29,Playstation,https://store.playstation.com/en-us/product/UP0700-CUSA08692_00-DARKSOULSHD00000,https://www.youtube.com/watch?v=QbajbLP99T0,50%,68,"Role Playing Games, Role Playing Games",19.99,https://image.api.playstation.com/cdn/UP0700/CUSA08692_00/JxilRmpXkS3CCXUnr0gZTBOlqso3plaw.png,https://www.metacritic.com/game/dark-souls-remastered/critic-reviews/?platform=playstation-4,DARK SOULS™: REMASTERED,USD,Bandai Namco Entertainment America Inc.,2018-05-25,dark-souls-remastered-ps4-us,https://shope.ee/20UuWuXAtF,0,39.99,44,19.99,1
84,2023-11-28,"Return to the cities of Rapture and Columbia and experience the award-winning BioShock franchise like never before. BioShock: The Collection retells the epic journeys of the BioShock universe beautifully remastered in 1080p. BioShock: The Collection contains all single-player content from BioShock, BioShock 2, and BioShock Infinite, all single-player add-on content, the “Columbia’s Finest” pack, and Director’s Commentary: Imagining BioShock, featuring Ken Levine and Shawn Robertson.",2023-11-13,/game/42529,https://image.api.playstation.com/cdn/UP1001/CUSA03979_00/ivePKSUfdcJLlHTUTVLfWVCElVosmzyx.png?w=200,34,Playstation,https://store.playstation.com/en-us/product/UP1001-CUSA03979_00-BIOSHOCKCOLLECTN,https://www.youtube.com/watch?v=_2e2d_laCLo,80%,63,"Action, Shooter, Shooter",9.99,https://image.api.playstation.com/cdn/UP1001/CUSA03979_00/ivePKSUfdcJLlHTUTVLfWVCElVosmzyx.png,https://www.metacritic.com/game/bioshock-the-collection/critic-reviews/?platform=playstation-4,BioShock: The Collection,USD,2K,2016-09-13,bioshock-the-collection-ps4-us,https://shope.ee/7pShUGm9Ds,0,49.99,48,9.99,1
83,2023-11-28,"It’s In Our Blood! Discover a reborn Mortal Kombat™ Universe created by the Fire God Liu Kang. Mortal Kombat™ 1 ushers in a new era of the iconic franchise with a new fighting system, game modes, and fatalities!",2023-11-13,/game/128891,https://image.api.playstation.com/vulcan/ap/rnd/202305/1515/1cc63f4f4b2c9a9852fabefba4ca7eea936b1ef7867811a5.png?w=200,6,Playstation,https://store.playstation.com/en-us/product/UP1018-PPSA07570_00-MKONE00000000000,https://www.youtube.com/watch?v=UZ6eFEjFfJ0,30%,38,Fighting,48.99,https://image.api.playstation.com/vulcan/ap/rnd/202305/1515/1cc63f4f4b2c9a9852fabefba4ca7eea936b1ef7867811a5.png,https://www.metacritic.com/game/mortal-kombat-1/critic-reviews/?platform=playstation-5,Mortal Kombat™ 1,USD,Warner Bros. Interactive,2023-09-19,mortal-kombat-1-ps5-us,https://shope.ee/8pLEamsB07,1,69.99,14,48.99,0
83,2023-11-28,"Quill is back—and she’s being hunted. Those who seek to unmake this world are desperate for the Glass she holds, and they’ll stop at nothing to claw it from her grasp. But the young hero has a plan of her own, one that could finally end the merciless rule of the Arcane and restore peace to Moss once more. To stand a chance, Quill will need a true partner by her side—and we hope that partner is you. With her, you’ll venture deep inside the hexed castle of the Arcane where dangerous terrain, challenging puzzles, and enemies twisted in fire and steel await. The journey will be trying—filled with triumph and heartbreak alike—but new allies, old friends, and the very nature of the castle itself can offer help along the way. Yet in the end, it is you alone who can lift Quill up to save this world, and together, rise to legend. DUALSHOCK®4 wireless controller required to play this game. In addition, on PS5™ consoles: PlayStation Camera adaptor for PS Camera is required (no purchase necessary) go to Playstation.com/camera-adaptor.",2023-11-13,/game/104084,https://image.api.playstation.com/vulcan/ap/rnd/202107/2120/kkqJZYvDaqYEFtESgd1bvlsS.png?w=200,6,Playstation,https://store.playstation.com/en-us/product/UP1983-CUSA23252_00-9773771946663188,,25%,7,"Action, Adventure, Puzzle",14.99,https://image.api.playstation.com/vulcan/ap/rnd/202107/2120/kkqJZYvDaqYEFtESgd1bvlsS.png,https://www.metacritic.com/game/moss-book-ii/critic-reviews/?platform=playstation-4,Moss: Book II,USD,"Polyarc, Inc.",2022-03-31,moss-book-ii-ps4-us,https://shope.ee/6KdtdHEVAO,0,19.99,6,14.99,1
83,2023-11-28,"Edition includes: - Full game (PS4™). - Horizon Forbidden West PS5™ digital version upgrade at no extra cost. Join Aloy as she braves the Forbidden West, a deadly frontier that conceals mysterious new threats. - An expansive open world – discover distant lands, new enemies, rich cultures and striking characters. - A majestic frontier – explore the lush forests, sunken cities and towering mountains of a far-future America. - New dangers – battle enormous machines and mounted human enemies by using weapons, gear and traps crafted from salvaged parts. - Startling mysteries – uncover the secret behind Earth’s imminent collapse and unlock a hidden chapter in the ancient past… one that will change Aloy forever.",2023-11-13,/game/79775,https://image.api.playstation.com/vulcan/ap/rnd/202107/3100/HO8vkO9pfXhwbHi5WHECQJdN.png?w=200,28,Playstation,https://store.playstation.com/en-us/product/UP9000-CUSA28561_00-FORBIDDENWESTPS4,https://www.youtube.com/watch?v=Lq594XmpPBg,50%,87,Action,0,https://image.api.playstation.com/vulcan/ap/rnd/202107/3100/HO8vkO9pfXhwbHi5WHECQJdN.png,https://www.metacritic.com/game/horizon-forbidden-west/critic-reviews/?platform=playstation-4,Horizon Forbidden West™,USD,Sony Interactive Entertainment,2022-02-18,horizon-forbidden-west-ps4-us,https://shope.ee/10cNInns8n,0,39.99,61,19.99,1
83,2023-11-28,"Buy the Horizon Forbidden West™ digital version for PS4™ from PlayStation™Store to get the Horizon Forbidden West digital version for PS5™ at no extra cost. Edition includes: - Full game (PS5 and PS4). Join Aloy as she braves the Forbidden West, a deadly frontier that conceals mysterious new threats. PlayStation®5 features: - Fast-travel and get back into the game almost instantly with the PS5 console’s ultra-high-speed SSD and fast load times. - Play in stunning 4K, HDR and with a Performance Mode targeting 60FPS.* - Feel impact from attacks with the DualSense™ wireless controller’s haptic feedback and feel the resistance of your bow, grappling tool and other weapons with the DualSense wireless controller’s adaptive triggers. - Hear sounds from all around you with the PS5 console’s Tempest 3D AudioTech with stereo headphones (analogue or USB). *4K and HDR require a 4K and HDR compatible TV or display. If you already own the PS4 version of this game, you can get the PS5 digital version at no extra cost and you do not need to purchase this product. Owners of a PS4 disc copy must insert it into the PS5 every time they want to download or play the PS5 digital version. PS4 game disc owners who buy the PS5 Digital Edition disc-free console will not be able to get the PS5 version at no extra cost.",2023-11-13,/game/79775,https://image.api.playstation.com/vulcan/ap/rnd/202107/3100/HO8vkO9pfXhwbHi5WHECQJdN.png?w=200,28,Playstation,https://store.playstation.com/en-us/product/UP9000-PPSA04072_00-FORBIDDENWESTPS5,https://www.youtube.com/watch?v=Lq594XmpPBg,40%,87,Action,0,https://image.api.playstation.com/vulcan/ap/rnd/202107/3100/HO8vkO9pfXhwbHi5WHECQJdN.png,https://www.metacritic.com/game/horizon-forbidden-west/critic-reviews/?platform=playstation-4,Horizon Forbidden West™,USD,Sony Interactive Entertainment,2022-02-18,horizon-forbidden-west-ps4&ps5-us,https://shope.ee/10cNInns8n,1,49.99,61,29.99,1
83,2023-11-28,Join the Phantom Thieves and strike back against the corruption overtaking cities across Japan. A summer vacation with close friends takes a sudden turn as a distorted reality emerges; reveal the truth and redeem the hearts of those imprisoned at the center of the crisis! • Jump into the stylish world of Persona in an all-new story • Dynamically control your team during explosive combat • Battle across Japan in an epic road trip,2023-11-13,,https://image.api.playstation.com/vulcan/ap/rnd/202011/0422/8wKy1fKfmlJ9AJEJaEwtWqb4.png?w=200,,Playstation,https://store.playstation.com/en-us/product/UP0177-CUSA19640_00-BSTUBCUSA1964000,https://www.youtube.com/watch?v=CyaRQnfQ9Dg,70%,,Action,17.99,https://image.api.playstation.com/vulcan/ap/rnd/202011/0422/8wKy1fKfmlJ9AJEJaEwtWqb4.png,https://www.metacritic.com/game/persona-5-strikers/critic-reviews/?platform=playstation-4,Persona®5 Strikers,USD,"SEGA of America, Inc.",2021-02-23,persona5-strikers-ps4-us,https://shope.ee/qIx7IPuSX,0,59.99,,17.99,1
83,2023-11-28,"Bloodstained®?: Ritual of the Night is a gothic horror action side-scrolling RPG set in 19th century England. A paranormal force has summoned a demon-infested castle, revealing crystal shards infused with tremendous magical power. Play as Miriam, an orphan scarred by an alchemist's curse which slowly crystallizes her body. To save humanity, and herself in the process, Miriam must fight through the castle and defeat the summoner, Gebel. Collect, craft and unlock a vast array of weapons, equipment and loot to defeat the countless minions and bosses of hell that await!",2023-11-13,/game/26266,https://image.api.playstation.com/vulcan/coal-image-prod/cdn/molt/ALL/201905/MOLT2220_ZZ/JPIwlt0vcoS61wGVmV.png?w=200,14,Playstation,https://store.playstation.com/en-us/product/UP4040-CUSA07953_00-BLOODSTAINED0000,https://www.youtube.com/watch?v=6VKfthxb4t8,70%,35,Action,0,https://image.api.playstation.com/vulcan/coal-image-prod/cdn/molt/ALL/201905/MOLT2220_ZZ/JPIwlt0vcoS61wGVmV.png,https://www.metacritic.com/game/bloodstained-ritual-of-the-night/critic-reviews/?platform=playstation-4,Bloodstained: Ritual of the Night,USD,505 Games,2019-06-18,bloodstained-ritual-of-the-night-ps4-us,https://shope.ee/8KOy44lVon,0,39.99,20,11.99,1
